aBivax	ca. abs.			123
Salya	m. sg. nom.			123
para	f. sg. nom.			122
manas	n. sg. g.			122
rajas	n. sg. nom.			122
pre	abs.			122
nArAyaNa	m. sg. nom.			122
Barwq	m. sg. acc.			122
BU	fut. ac. sg. 2			122
Barwq	m. sg. nom.			122
Sara	m. pl. acc.			122
SrI	f. sg. i.			122
pA	abs.			121
ewax	m. du. nom.			121
xeSa	m. sg. acc.			121
lifga	n. sg. nom.			121
puraswAw	ind.			121
kRawriya	m. sg. nom.			121
agni	m. sg. g.			121
pariwyaj	abs.			121
hari	m. sg. g.			121
BImasena	m. sg. acc.			121
bala	n. sg. abl.			120
jyowis	n. sg. nom.			120
Axiwya	m. sg. nom.			120
xiS	f. sg. acc.			120
prApwa	n. sg. nom.	prAp	pp.	120
karwavya	m. sg. nom.	kq	pfp. [3]	120
xuHKa	n. sg. acc.			120
Agawa	m. sg. acc.	Agam	pp.	120
xvija	m. sg. voc.			120
pura	n. sg. acc.			120
vipra	m. pl. nom.			120
mahIpawi	m. sg. nom.			120
puwra	m. sg. g.			120
saMkruxXa	m. sg. nom.	saMkruX	pp.	120
prayA	pft. ac. sg. 3			120
yogin	m. sg. nom.			119
Xq	ca. opt. ac. sg. 3			119
ewax	f. pl. nom.			119
sWA	pr. [1] ac. pl. 3			119
ewax	f. sg. acc.			119
Sru	imp. ps. sg. 3			119
Gora	n. sg. acc.			119
Sreyas	n. sg. nom.			119
hari	m. sg. acc.			119
ASrama	m. sg. acc.			119
pANdava	m. pl. i.			119
vax	imp. [1] ac. sg. 2			118
sWAna	n. sg. nom.			118
laB	opt. [1] ac. sg. 3			118
balin	m. sg. nom.			118
prahasaw	m. sg. nom.	prahas	ppr. [1] ac.	118
puruRa	m. pl. nom.			118
han	inf.			118
sawya	n. sg. i.			118
gaxA	f. sg. acc.			118
viSvAmiwra	m. sg. nom.			118
niSiwa	m. pl. i.	niSA	pp.	118
BIma	m. sg. acc.			118
garBa	m. sg. acc.			117
sva	m. sg. acc.			117
wri	m. pl. acc.			117
hawa	m. pl. nom.	han	pp.	117
banX	abs.			117
BAva	m. sg. nom.			117
kRaNa	m. sg. abl.			117
