mURa	50
cAraNa	50
uxaya	50
pANiH	50
mUrXani	50
Ahave	50
kewuH	50
purANe	50
Bojana	49
vakwra	49
kRayaH	49
ikRu	49
prIwa	49
kArI	49
IkRaNaH	49
kAriNaH	49
rasaH	49
sampannam	49
nayana	49
samIpa	49
ESvarya	49
hInam	49
prakASa	49
BexaH	49
saMhAra	49
kali	49
vyAsa	49
AxiByaH	49
jEH	49
vegena	49
pAwre	49
ISvarAH	49
vqwwiH	49
SravAH	49
nABi	48
xagXa	48
meXA	48
mAwre	48
xarSanaH	48
XarA	48
arSaH	48
asqk	48
Awapa	48
aja	48
SuRka	48
parva	48
prajFA	48
ASrayaH	48
pramANam	48
kElAsa	48
arcanam	48
pakRi	48
xveRa	48
prawyakRa	48
putEH	48
AhAraH	48
jFAwi	48
rAvaNa	48
cexi	48
walpa	47
rUpiNaH	47
roma	47
veNu	47
krimi	47
AxeH	47
apahA	47
lakRmI	47
SawAni	47
yOvana	47
kopa	47
mayEH	47
aXikam	47
SAKA	47
jAla	47
sakala	47
paFcakam	47
lakRa	47
yaSaH	47
wulyam	47
uxaram	47
nAxam	47
wawwvam	47
kIrwi	47
xarSanAw	47
anXa	47
kRewram	47
SawEH	47
kaSipuH	47
nAsA	46
vAsAH	46
oRaXi	46
aXyayana	46
XI	46
anwaka	46
SayyA	46
sampannAH	46
Saraw	46
jyA	46
caraH	46
viGna	46
nAxa	46
kAraNAw	46
anXaka	46
ajina	46
pOra	46
upamEH	46
paryanwam	45
safkalpa	45
rAkRasAH	45
SIlaH	45
SOca	45
uRNaH	45
saxqSaH	45
hqwa	45
vapuH	45
yukwAH	45
aXi	45
vegaH	45
uBaya	45
SaSi	45
guFja	45
cIra	45
aSeRa	45
sqRti	45
asaw	45
inxrANAm	45
maye	45
vrawAH	45
haswam	45
janaH	45
iRu	45
paH	45
Arya	45
cyuwam	45
vismaya	45
aswram	45
XaraNI	45
wuRa	44
BiRak	44
aXika	44
nimiwwa	44
sannipAwa	44
saMyoga	44
samAH	44
jyowiH	44
swamBa	44
SuxXi	44
inxrAH	44
Ajya	44
ASI	44
vaSAw	44
niRka	44
xevena	44
nagara	44
xoRaH	43
kapAla	43
karI	43
rakRA	43
vimAna	43
kAka	43
aFjana	43
Carxi	43
unmAxa	43
maruw	43
uwpawwi	43
je	43
granWa	43
upewaH	43
mAwulufga	43
Iha	43
wApa	43
Arwa	43
hara	43
ahafkAra	43
wArA	43
rUpAya	43
prAjFaH	43
vqwra	43
ASIviRa	43
xEvawam	43
